Gender,Age,Height,Weight,Physical exercise,BMR,Calories,Fat,SaturatedFat,Cholesterol,Sodium,Carbs,Fiber,Sugar,Protein
1,29,159.76,99.0,2,1864.96,2542.85,70.37,21.14,206.25,1871.96,395.98,24.81,39.15,79.07
1,70,187.12,102.76,1,1727.7,2505.2,69.56,20.86,205.89,1856.33,360.93,27.9,40.22,101.58
0,49,186.57,77.72,1,1691.11,2162.55,60.1,18.03,239.1,1844.2,340.27,28.99,38.24,70.27
1,30,162.59,88.13,1,1652.25,2313.65,64.04,19.25,182.49,1951.28,368.56,25.25,40.03,70.45
0,76,192.96,68.12,3,1480.96,2420.38,67.47,20.29,259.43,1875.77,368.64,27.99,37.02,68.31
1,51,125.35,97.29,1,1663.32,2271.5,62.98,18.88,182.26,1921.11,318.25,28.07,37.14,96.37
1,54,174.26,78.95,4,1499.11,2771.52,77.07,22.98,186.61,2072.51,466.73,28.57,36.52,77.39
1,77,203.31,82.96,3,1558.31,2728.18,75.99,22.6,183.66,1886.59,403.41,27.73,34.71,83.78
1,53,191.91,73.76,2,1585.2,2330.86,65.11,19.5,186.88,1827.82,361.19,28.64,36.74,72.94
1,29,189.64,74.63,1,1693.47,2310.29,64.28,19.27,177.78,1813.64,382.52,28.5,39.87,60.27
0,71,190.65,63.43,3,1432.43,2366.69,65.88,19.8,257.92,1781.88,368.17,28.33,35.57,63.2
0,68,194.88,56.41,2,1410.46,1988.03,55.04,16.68,260.15,1837.29,297.13,30.41,37.3,55.68
0,77,179.12,63.77,1,1306.63,1800.36,49.89,15.02,256.83,1817.95,267.28,28.36,37.79,64.27
1,53,149.42,74.29,0,1429.63,1945.37,54.17,16.11,175.65,1877.65,277.99,27.74,32.92,73.23
1,49,175.96,94.37,0,1713.51,2226.01,61.96,18.54,180.93,1854.6,330.79,30.85,35.51,79.38
0,30,187.44,96.27,3,1997.8,3533.67,98.08,29.46,245.07,1812.87,576.75,27.43,39.73,77.1
0,11,165.04,108.53,3,1967.53,3537.24,98.46,29.5,263.02,1853.89,576.03,26.44,44.69,87.08
0,30,182.89,84.9,1,1747.88,2389.64,66.3,19.91,239.67,1873.12,402.69,27.67,39.18,68.31
1,61,176.37,38.23,4,1203.01,2311.77,63.91,19.31,188.22,1808.61,388.11,26.52,37.3,43.09
1,40,185.54,93.65,3,1762.79,3313.98,91.98,27.63,186.0,1807.22,527.7,27.74,36.54,74.51
1,51,162.68,92.89,3,1633.28,3100.05,86.1,25.86,184.21,1857.82,490.96,27.69,35.11,91.5
0,17,186.35,90.91,3,1850.97,3402.59,94.58,28.43,237.63,2077.46,544.91,28.69,42.58,73.47
0,17,166.69,81.02,2,1692.88,2521.28,69.94,21.03,224.59,1930.65,396.15,28.79,44.54,65.26
1,48,176.84,67.64,4,1419.59,2626.15,72.97,21.84,180.0,1997.19,450.3,26.3,35.82,59.96
0,75,172.29,68.97,0,1365.42,1753.7,48.54,14.6,238.06,1877.39,248.94,27.25,39.59,68.67
1,47,155.3,68.29,2,1339.51,1926.25,53.68,16.17,171.0,1905.01,316.97,26.34,35.15,56.03
0,21,176.59,60.79,0,1446.67,1934.54,53.29,16.1,224.37,1873.79,304.64,31.68,40.66,48.08
0,15,179.35,92.8,3,1838.0,3362.0,93.42,28.09,262.67,1985.93,543.46,29.14,42.13,73.69
0,63,174.94,105.84,4,1863.68,3347.11,92.4,27.82,225.96,1972.01,541.37,27.78,38.35,105.43
1,48,142.24,34.64,3,1006.06,1929.42,53.82,16.15,179.49,1692.39,340.45,26.49,37.55,36.62
0,33,168.61,60.08,3,1418.66,2565.28,71.39,21.38,250.38,1879.7,451.39,27.5,39.22,48.31
0,35,165.09,63.53,4,1407.05,2704.59,75.21,22.56,248.64,1919.32,463.53,26.48,39.52,52.81
0,66,177.33,81.68,3,1592.23,2788.77,77.38,23.13,243.94,2013.0,423.0,28.71,35.48,78.27
1,29,159.49,80.89,3,1568.79,2912.62,81.11,24.37,185.85,1923.85,494.36,29.72,37.95,65.17
1,16,160.35,93.77,4,1817.54,3304.76,91.98,27.56,196.88,1781.09,548.84,28.5,40.77,76.07
1,50,174.01,102.21,1,1835.07,2517.35,69.73,20.93,188.63,1863.54,358.82,26.98,38.25,98.72
1,57,155.66,69.71,0,1303.13,1630.08,45.53,13.63,181.96,1900.98,245.51,28.33,31.09,69.71
0,67,162.61,65.53,3,1319.94,2201.14,61.1,18.29,244.59,2067.19,350.4,28.25,36.92,65.44
0,54,185.23,65.32,0,1431.17,1912.2,53.1,15.91,238.56,1807.34,293.31,30.32,35.89,65.18
1,70,168.53,95.42,0,1546.44,2036.83,57.13,17.15,200.71,1918.94,303.25,29.24,40.19,94.54
1,23,153.44,38.97,3,1139.72,2355.49,64.82,19.66,196.18,1820.63,421.58,27.6,36.92,34.39
1,44,173.44,60.22,3,1348.28,2420.8,67.32,20.15,179.0,2025.32,436.33,27.14,35.85,48.45
1,53,178.82,72.69,2,1426.76,2057.9,57.59,17.28,182.34,1900.45,325.15,29.05,35.76,72.25
1,24,189.36,86.81,3,1758.98,3179.07,88.27,26.52,189.0,1862.54,524.83,26.55,38.47,69.37
1,36,171.0,38.81,4,1198.99,2445.87,67.5,20.45,181.32,1817.6,412.65,26.18,39.46,34.72
1,39,167.05,100.92,0,1822.61,2184.06,60.78,18.31,180.79,1895.17,340.26,26.66,37.67,80.7
0,55,156.07,72.9,2,1458.05,2035.29,56.62,16.97,236.66,1919.71,301.34,28.48,33.27,72.16
1,19,162.91,106.52,1,1896.4,2575.55,71.54,21.45,195.69,1841.01,393.46,25.32,40.33,85.71
0,28,162.78,121.46,1,1976.92,2905.18,80.28,24.19,229.86,1943.77,424.99,25.1,43.32,94.85
0,17,183.93,57.48,4,1509.18,2881.65,80.34,24.12,248.25,1956.18,491.0,29.88,42.66,46.34
1,67,171.6,73.68,2,1399.8,2203.44,61.33,18.44,163.84,2057.54,325.98,29.36,37.84,73.06
1,36,175.44,98.05,0,1897.46,2334.96,65.21,19.57,182.18,1901.92,361.78,26.08,39.19,78.8
1,73,148.97,68.23,0,1148.6,1477.15,41.16,12.41,188.79,1835.02,211.21,29.1,34.93,68.21
1,79,171.73,73.85,1,1363.38,1972.43,54.79,16.37,209.56,1822.5,281.66,26.57,40.07,72.97
0,66,161.94,99.38,3,1715.91,3084.89,85.51,25.62,251.14,2006.09,458.51,26.05,38.73,98.72
1,13,191.83,78.7,4,1734.39,3045.2,84.54,25.35,179.93,1865.51,521.94,30.41,42.43,63.24
0,19,163.48,49.22,2,1349.65,2003.83,55.68,16.64,236.07,2000.95,336.89,29.45,43.79,39.01
0,65,177.44,47.53,0,1282.58,1638.52,45.74,13.74,233.35,1871.38,253.9,29.1,37.76,45.45
1,74,158.38,81.26,0,1381.73,1913.03,53.02,15.88,195.59,1980.42,265.28,29.96,35.52,77.47
1,50,125.76,103.08,3,1691.69,3137.2,87.0,26.19,183.67,1894.92,483.56,26.4,37.78,99.37
0,29,184.13,66.5,2,1507.81,2180.12,60.75,18.18,266.69,1902.03,346.93,28.07,40.29,53.5
1,68,198.39,87.46,4,1630.34,3043.33,84.75,25.21,164.61,2021.39,474.81,26.81,36.22,87.75
0,53,151.1,84.61,1,1550.88,2103.93,58.32,17.48,202.67,1875.91,306.44,26.54,32.58,83.71
1,74,177.64,90.42,3,1505.04,2860.28,79.54,23.87,201.98,1914.06,418.66,30.88,35.75,90.68
0,62,147.01,75.02,4,1459.56,2452.41,68.08,20.5,194.65,1940.11,415.55,27.39,32.82,74.25
1,75,162.28,81.3,2,1387.05,2189.88,60.82,18.38,195.74,2028.61,329.35,30.14,37.35,77.79
0,53,177.71,75.41,0,1602.94,2050.87,56.97,17.05,240.13,1883.88,301.42,29.59,37.45,73.6
1,48,176.8,102.19,4,1831.36,3285.96,91.27,27.37,182.66,1829.67,531.22,28.43,35.78,86.64
0,14,131.48,96.93,3,1865.56,3261.6,90.61,27.12,229.92,1936.82,513.26,26.2,43.64,77.68
0,15,187.72,52.21,1,1453.89,1941.04,54.28,16.29,260.82,1954.78,321.48,29.69,42.04,44.17
1,16,171.99,53.23,4,1348.72,2679.01,74.23,22.28,197.04,1987.21,455.95,28.95,39.52,43.99
1,38,141.59,38.16,0,1009.16,1442.0,40.32,12.05,183.52,1746.74,239.52,27.95,37.7,34.25
1,11,164.55,81.66,4,1666.68,3032.25,84.75,25.33,190.42,1811.9,500.12,27.76,38.45,65.4
0,38,198.92,87.94,1,1784.0,2430.66,67.36,20.2,243.33,1794.59,396.34,25.11,39.76,70.46
0,68,168.25,68.14,1,1365.37,1791.09,49.54,14.83,251.62,1922.91,260.38,28.19,37.22,68.25
1,33,192.85,94.26,4,1900.36,3452.73,96.08,28.8,186.31,1802.82,561.27,27.1,41.22,75.75
1,59,227.01,56.25,2,1366.61,1980.87,55.01,16.57,193.89,1832.66,311.92,27.23,33.39,55.35
1,51,174.71,123.31,4,1897.7,3405.92,94.2,28.44,178.46,1976.26,558.39,27.58,36.85,118.7
0,48,160.5,46.53,4,1271.04,2438.11,67.36,20.31,243.72,1993.45,421.81,26.9,36.34,39.48
1,45,147.57,120.21,0,1718.1,2275.26,62.75,18.88,172.22,1954.24,320.02,24.88,35.54,100.53
0,37,208.68,74.31,1,1692.57,2358.21,65.7,19.68,254.14,1822.32,397.67,26.41,40.82,59.82
0,75,158.6,100.71,4,1694.78,3128.55,86.65,26.11,242.43,1910.84,446.66,26.73,38.62,99.57
0,50,178.66,97.54,3,1879.21,3235.71,90.1,27.04,238.66,1825.1,516.4,28.66,36.39,93.41
1,44,176.01,96.25,3,1798.25,3175.83,88.43,26.46,184.72,1877.49,519.17,27.38,36.35,77.35
1,77,165.23,87.54,2,1469.18,2251.26,62.58,18.87,197.31,1966.93,340.72,28.16,38.66,88.0
1,46,163.91,75.16,4,1496.68,2706.21,75.38,22.6,159.97,1917.46,468.56,26.59,37.24,60.74
0,27,155.18,75.15,4,1590.4,2932.17,81.52,24.49,225.73,1791.27,494.2,29.15,41.88,60.1
0,57,171.89,96.96,1,1830.78,2419.28,67.16,20.2,233.46,1868.51,347.82,27.72,40.27,96.55
1,21,170.56,80.02,4,1645.17,2980.98,82.81,24.91,196.0,1929.19,502.25,28.16,41.96,64.3
1,76,174.58,65.76,0,1269.88,1680.33,46.92,14.11,186.77,1923.27,247.8,28.61,39.0,64.93
1,76,195.79,109.59,1,1775.87,2489.98,69.32,20.71,199.78,1916.44,358.1,27.94,40.15,108.91
1,43,169.24,69.92,3,1401.14,2486.1,69.14,20.66,178.33,1918.1,436.29,24.19,37.81,56.14
1,47,176.09,92.5,4,1673.86,3194.46,88.95,26.61,186.35,1861.74,512.02,28.56,33.08,74.63
1,66,149.91,91.48,2,1512.99,2239.05,61.96,18.63,176.01,1927.62,325.4,28.81,30.81,91.37
0,67,163.34,80.9,3,1505.06,2594.28,71.77,21.46,244.11,2081.88,398.44,30.04,35.41,78.47
0,35,180.47,127.86,1,2136.01,2973.43,82.39,24.72,233.82,2005.84,450.52,25.52,44.39,95.05
1,62,179.06,69.06,4,1378.47,2563.97,71.08,21.27,181.42,2010.28,432.9,28.99,34.71,69.41
0,67,169.68,75.53,0,1544.65,1967.3,54.52,16.42,240.41,1816.94,277.31,28.54,38.03,74.0
1,41,152.23,98.92,2,1735.22,2376.08,65.63,19.79,187.38,1884.8,371.48,24.32,37.81,78.96
1,24,145.18,110.12,2,1830.15,2558.44,70.93,21.33,210.86,1890.86,394.05,24.28,38.07,87.59
1,51,173.01,81.44,2,1524.0,2308.53,64.05,19.25,189.41,1974.93,362.02,28.79,39.38,75.84
1,51,198.39,41.5,2,1268.72,1806.99,50.9,15.29,182.34,1813.41,308.03,26.79,38.5,40.12
0,51,172.89,54.0,0,1307.59,1729.02,47.55,14.35,230.0,1949.37,276.08,29.09,34.89,46.06
0,56,161.29,81.93,2,1576.89,2293.34,63.58,19.16,229.02,2047.65,352.66,28.16,37.43,77.84
0,76,162.35,62.35,4,1302.39,2342.9,64.96,19.41,248.64,1947.4,348.86,28.31,38.61,57.95
0,37,159.55,127.27,4,1971.08,3638.83,100.51,30.32,248.45,2019.91,585.98,26.96,38.19,94.84
0,49,162.32,89.33,1,1645.79,2222.52,61.44,18.43,220.25,1882.51,331.02,27.17,37.98,74.44
0,15,177.83,104.15,2,2022.68,2749.08,76.53,23.0,252.89,1933.95,434.14,28.06,41.16,83.36
0,60,190.78,94.48,0,1838.39,2263.42,62.96,18.86,238.08,1833.51,329.3,27.23,36.11,94.79
0,62,164.15,78.7,2,1543.52,2298.03,63.43,19.18,227.46,2087.68,356.16,29.17,35.67,77.39
0,11,160.35,126.86,2,2005.06,2908.85,80.69,24.28,261.54,1928.16,425.05,26.4,42.15,94.8
0,56,157.52,107.95,2,1812.41,2571.55,71.43,21.4,224.4,1883.06,374.81,24.18,38.32,107.86
0,41,178.28,60.48,3,1432.48,2545.17,70.98,21.25,266.36,1965.64,440.04,26.61,37.45,48.5
1,72,169.98,23.84,4,1106.16,2059.27,56.49,17.07,218.13,1778.39,326.67,25.01,39.13,42.81
1,63,186.01,88.65,3,1632.7,3042.26,84.53,25.45,190.02,1998.78,481.18,30.07,34.19,88.76
0,76,173.35,62.21,4,1349.03,2403.35,66.58,19.84,243.43,1972.68,358.17,27.65,37.84,57.84
1,44,176.91,66.07,1,1351.44,1896.64,52.76,15.88,172.87,1879.94,296.51,27.37,37.36,53.92
1,59,162.4,141.04,0,1705.78,2212.76,61.21,18.43,171.19,2001.43,295.86,26.62,38.51,119.13
1,18,163.91,49.63,0,1303.73,1698.76,47.26,14.2,206.56,1950.26,276.83,31.31,38.45,39.66
1,57,177.67,130.45,4,1902.28,3385.66,93.71,28.24,183.08,1969.61,551.15,27.21,37.73,119.0
0,34,148.79,99.96,3,1844.88,3294.06,91.38,27.43,216.73,1854.35,523.22,23.71,41.65,80.0
0,30,184.51,86.32,0,1773.16,2299.29,64.08,19.2,200.93,1845.2,363.84,29.64,37.63,69.24
0,39,178.36,57.97,0,1403.26,1776.01,49.08,14.87,233.58,1838.77,286.95,29.59,35.46,47.65
0,31,148.77,71.02,3,1424.33,2682.01,74.41,22.36,205.93,1950.37,467.18,27.56,38.75,56.88
0,43,162.67,47.81,4,1297.83,2529.51,70.02,21.15,248.6,1961.36,428.05,26.1,38.94,38.87
1,30,157.88,74.62,0,1499.82,2134.01,59.15,17.81,195.75,1883.64,328.96,30.0,36.44,60.24
1,22,171.18,71.66,0,1503.99,1868.72,51.6,15.64,197.74,1887.56,288.72,29.75,39.46,57.06
1,72,152.73,96.97,3,1573.99,2991.01,82.86,24.74,188.84,1886.26,427.51,29.04,34.34,96.46
1,19,179.18,80.71,0,1669.41,2256.93,62.59,18.8,178.63,1932.21,348.94,31.49,39.15,65.37
1,41,180.19,123.82,3,1964.0,3444.79,95.5,28.73,174.02,1992.36,558.98,25.07,42.6,95.01
1,46,168.23,127.39,4,1831.77,3356.58,92.89,27.99,173.08,1998.27,553.02,27.93,36.65,102.52
0,55,157.08,103.45,1,1814.67,2442.05,67.74,20.3,227.9,1872.45,333.37,24.36,36.34,102.11
1,29,160.72,39.08,3,1182.47,2351.31,65.06,19.67,188.45,1791.71,421.46,27.38,38.04,34.49
1,39,174.11,99.41,2,1861.31,2575.43,71.13,21.41,195.41,1879.72,395.69,25.61,38.97,79.21
1,47,181.66,116.02,3,1891.46,3371.33,94.06,28.27,185.7,1884.1,547.8,25.3,37.08,100.58
0,72,161.04,38.55,0,1121.12,1443.28,40.22,12.05,198.56,1840.51,216.28,28.9,42.1,42.64
1,78,189.41,53.29,3,1224.89,2151.81,59.77,17.97,165.44,1630.29,344.01,27.04,33.96,52.89
0,44,195.36,63.25,2,1483.46,2109.43,58.48,17.57,249.07,1835.45,336.45,27.23,36.7,52.41
1,16,169.65,82.83,0,1674.78,2287.05,63.43,19.11,184.29,1805.2,347.76,28.01,38.94,67.57
1,31,147.63,34.31,3,1041.9,2240.61,62.01,18.74,189.37,1811.36,401.97,26.94,35.41,34.33
0,65,176.29,81.54,0,1610.11,2016.66,56.0,16.87,238.04,1918.45,288.16,28.89,37.71,77.33
0,49,187.7,91.5,3,1783.65,3239.99,90.09,27.05,219.73,1872.96,509.99,28.36,34.37,76.85
1,30,165.01,88.84,4,1690.77,3239.3,89.94,26.93,190.03,1920.51,522.89,26.41,39.33,70.86
1,42,144.22,82.84,4,1519.32,2869.67,80.16,24.03,172.43,1832.47,450.48,25.16,36.17,67.8
1,74,202.67,104.11,2,1793.65,2532.66,70.45,21.06,199.74,1849.62,372.17,29.7,36.3,101.82
0,73,132.69,76.2,3,1382.1,2214.02,60.73,18.31,207.26,1917.14,337.97,28.19,36.45,74.91
1,61,154.95,83.68,3,1489.51,2794.19,77.83,23.39,170.59,2060.42,443.35,27.4,30.04,83.3
1,76,187.27,101.14,3,1719.57,3130.52,86.96,26.09,208.07,1895.77,456.99,28.8,37.42,99.66
1,16,190.42,76.77,2,1722.26,2594.77,72.16,21.63,182.35,1898.05,411.9,29.86,40.86,61.69
0,28,154.22,86.66,2,1638.69,2432.0,67.62,20.32,201.02,1846.66,383.35,26.62,39.6,69.24
1,12,153.24,110.47,2,1901.78,2562.96,70.72,21.36,209.08,1898.81,395.0,27.8,38.32,87.59
0,41,147.86,76.19,2,1504.03,2272.46,62.95,18.99,199.8,1901.71,360.02,25.08,39.07,61.11
1,46,164.84,100.61,1,1766.51,2424.26,67.41,20.13,184.29,1907.86,354.62,25.4,37.77,82.36
0,75,155.52,96.54,0,1641.22,2008.67,55.92,16.73,226.55,1948.19,275.29,27.43,38.45,96.52
0,80,171.06,94.73,4,1643.35,3098.24,85.95,25.73,245.78,1801.28,451.24,27.55,37.29,94.22
1,35,169.3,93.3,2,1722.71,2424.63,67.33,20.21,194.1,1814.43,386.46,25.33,38.32,73.64
0,77,156.69,65.01,3,1273.72,2168.97,60.12,17.98,239.49,1817.02,322.03,28.49,37.56,64.54
0,20,188.68,84.92,1,1768.2,2421.07,67.41,20.19,218.66,1903.59,407.59,26.96,42.39,68.1
1,33,153.27,87.02,4,1609.43,3019.69,83.91,25.12,188.75,1871.41,495.49,26.46,37.52,69.58
1,78,170.55,109.89,1,1642.16,2383.52,66.13,19.85,197.42,1878.3,326.7,28.36,41.52,109.32
1,36,183.55,125.75,3,2058.8,3565.52,98.76,29.77,173.82,2028.55,578.88,24.63,43.38,94.84
1,63,161.04,92.19,3,1590.78,2995.16,82.87,24.87,179.2,2085.08,466.65,29.29,33.41,92.05
1,53,180.73,88.3,0,1616.72,2176.43,60.45,18.16,183.98,1901.41,325.01,29.58,33.88,88.1
1,17,184.2,68.33,0,1552.13,1950.4,54.43,16.24,182.65,1874.45,310.53,31.9,38.66,54.39
0,52,191.76,31.27,1,1342.9,1716.79,48.64,14.58,221.03,1863.29,300.12,28.26,39.11,41.12
1,29,149.98,59.51,3,1254.19,2469.01,68.2,20.57,192.45,1891.15,440.71,28.82,35.05,48.21
0,67,159.97,69.93,0,1366.67,1693.48,46.87,13.95,240.87,1922.03,238.96,29.8,33.51,69.46
1,66,155.56,84.59,3,1480.77,2715.15,75.65,22.52,164.08,2049.09,412.13,28.36,30.47,83.95
1,20,168.07,106.45,2,1900.24,2618.48,72.56,21.82,197.21,1820.4,398.81,25.26,38.15,85.75
1,69,172.06,102.97,4,1670.26,3088.04,85.5,25.77,184.43,1946.89,464.73,29.31,40.44,102.04
1,44,163.66,80.27,3,1510.22,2788.42,77.66,23.34,157.56,1924.17,472.12,28.09,38.36,64.65
1,14,157.56,55.93,0,1323.24,1689.35,47.16,14.09,212.96,1899.96,273.53,32.2,37.5,44.97
0,41,171.08,95.48,3,1800.61,3275.42,91.12,27.37,248.11,1850.01,523.87,26.91,39.37,76.62
1,59,159.97,95.11,3,1614.77,3081.92,85.49,25.62,181.23,2005.62,492.6,29.15,33.14,94.9
0,53,162.03,67.41,3,1439.27,2491.11,69.15,20.78,238.74,1979.55,436.9,27.22,36.83,67.18
0,65,167.9,43.56,0,1182.39,1605.14,44.74,13.39,208.72,1752.97,240.85,28.52,38.87,43.29
0,20,167.04,72.76,3,1639.52,2938.23,81.68,24.45,246.44,1914.6,501.42,28.37,45.13,58.38
0,57,193.69,47.23,1,1352.02,1809.34,50.5,15.38,250.24,1898.97,286.42,28.82,37.26,45.68
1,76,167.54,112.74,1,1639.42,2477.47,68.86,20.67,203.94,1961.17,340.7,27.44,40.83,111.06
0,27,188.24,72.47,3,1684.42,2964.74,82.41,24.66,255.35,1839.24,514.32,27.96,41.72,58.32
0,78,202.64,134.03,3,1896.92,3496.72,96.89,29.08,237.82,1850.76,491.88,28.57,37.33,118.23
1,30,158.62,68.36,0,1385.53,1779.43,49.43,14.89,192.37,1890.38,281.04,30.42,34.6,54.52
1,41,156.9,79.83,1,1466.37,2135.72,59.02,17.74,159.25,1909.95,328.32,27.65,38.01,64.32
0,54,196.71,128.54,1,2110.06,2943.26,81.83,24.6,237.01,1830.45,409.21,27.88,38.96,118.61
0,68,155.02,67.78,2,1317.69,1899.07,52.59,15.7,238.13,2030.66,280.56,29.63,31.61,67.26
1,80,143.96,48.24,1,936.29,1286.84,35.27,10.74,212.88,1854.94,194.47,30.8,39.29,45.77
0,24,156.25,49.75,0,1304.75,1717.19,47.79,14.45,226.01,1890.99,274.53,30.21,39.03,40.09
0,69,169.38,87.39,2,1552.1,2350.49,65.22,19.72,246.95,1895.03,358.98,25.8,38.61,87.88
0,60,156.86,116.88,0,1787.82,2309.49,63.99,19.24,229.62,1945.27,298.2,25.25,33.48,117.37
1,21,191.64,101.3,2,1962.31,2638.59,73.23,21.99,181.48,1789.7,415.03,24.66,41.04,81.62
0,71,163.25,96.13,0,1647.93,2043.59,56.87,17.0,234.49,1933.64,290.7,27.73,41.5,96.05
0,36,161.65,86.05,4,1637.98,3076.39,85.58,25.68,248.34,1886.39,493.6,25.37,40.31,69.41
1,18,181.94,72.13,4,1578.91,2925.55,81.2,24.37,185.62,1965.71,497.97,29.53,41.23,58.15
0,40,175.8,115.69,4,2000.98,3712.47,102.45,30.92,249.37,1967.94,594.11,28.32,38.91,92.42
1,33,183.1,85.66,2,1698.24,2434.41,67.57,20.3,183.37,1866.47,388.6,28.65,38.05,69.28
0,76,162.8,53.48,4,1248.14,2259.1,62.23,18.72,245.75,1912.87,341.95,28.14,37.5,52.63
1,48,174.76,94.23,3,1715.97,3127.63,86.77,26.05,186.07,1862.05,502.11,28.94,37.1,77.09
0,23,150.92,57.44,4,1319.22,2727.6,75.83,22.7,199.01,1912.6,469.55,28.42,40.82,46.12
0,14,185.69,85.93,2,1775.02,2665.2,73.98,22.21,245.44,2028.66,429.13,28.48,43.22,69.08
0,67,179.85,83.82,2,1587.27,2352.97,64.84,19.58,251.08,2012.19,354.27,29.14,35.09,83.46
1,23,152.08,81.48,1,1572.84,2303.85,63.76,19.14,204.73,1828.43,370.62,27.24,35.97,65.47
0,11,188.74,91.68,1,1869.63,2610.3,72.47,21.81,255.85,2016.9,433.69,27.96,39.37,73.44
1,60,176.22,89.82,4,1599.39,3070.35,85.27,25.53,172.96,2006.62,488.95,28.51,31.1,89.68
1,28,166.8,85.74,4,1652.74,3078.49,85.71,25.73,188.44,1860.58,505.5,25.68,39.01,69.21
1,55,184.11,85.82,3,1617.55,2909.59,80.68,24.18,190.21,1908.47,467.29,28.95,34.99,85.42
0,32,143.82,62.73,1,1271.02,1815.46,50.47,15.16,222.39,1867.81,287.76,28.4,36.18,49.99
1,33,205.42,72.23,3,1580.2,2804.3,77.7,23.03,197.26,1872.86,488.64,27.91,39.2,58.58
0,12,210.97,74.66,4,1751.7,3084.26,85.65,25.64,259.19,1966.63,525.01,29.03,42.78,60.05
0,48,191.96,106.37,4,1960.47,3650.26,101.35,30.36,253.03,1830.8,589.12,26.14,36.78,99.39
1,61,177.25,115.93,0,1800.73,2352.9,65.47,19.61,185.46,1918.75,327.89,27.33,38.46,116.85
1,32,183.37,63.75,0,1403.04,1831.36,51.1,15.28,186.97,1793.19,298.81,30.3,34.35,52.99
0,30,170.25,94.23,0,1857.97,2322.43,64.36,19.25,225.17,1772.26,365.4,28.63,39.55,76.0
1,80,163.55,125.17,4,1647.92,3084.64,85.9,25.74,202.31,1945.43,452.57,28.09,38.63,118.53
0,66,153.99,56.13,2,1247.06,1832.59,50.56,15.19,205.2,1970.33,268.6,29.51,32.35,55.75
1,23,152.77,45.8,0,1135.78,1544.94,43.33,12.91,206.05,2027.01,248.81,30.71,35.53,37.03
1,47,163.01,79.32,3,1492.12,2722.45,75.84,22.77,157.34,1972.68,464.1,28.25,39.65,64.28
1,14,198.15,88.11,4,1790.3,3438.34,95.38,28.64,166.97,1909.86,560.04,25.96,42.68,70.57
0,79,162.72,59.52,1,1251.22,1620.59,44.75,13.47,250.31,1796.34,239.7,28.56,38.73,57.25
1,32,175.37,56.79,3,1357.86,2533.04,70.06,21.17,197.54,1914.9,456.33,28.36,34.98,45.27
0,40,180.46,88.21,2,1741.12,2445.1,67.75,20.38,242.63,1942.12,390.62,27.61,37.87,70.81
1,54,165.1,122.2,1,1809.3,2617.37,72.76,21.79,173.49,1997.03,366.54,25.71,38.94,119.0
0,49,173.91,66.79,2,1413.41,2079.03,57.71,17.4,245.66,2022.42,328.76,27.8,37.52,64.36
1,37,193.39,67.01,3,1533.4,2709.45,75.58,22.6,188.26,1899.58,465.21,26.77,37.73,53.89
1,60,184.25,76.17,0,1545.09,2051.85,56.92,17.09,163.73,1869.33,298.94,30.23,33.69,74.72
0,80,188.68,37.2,4,1285.52,2323.97,64.07,19.31,218.45,1773.09,365.42,26.41,37.64,42.88
0,38,178.85,91.9,4,1796.34,3354.85,93.12,28.0,249.72,1880.13,529.2,27.47,36.1,73.39
0,52,171.59,110.52,2,1899.32,2704.12,74.69,22.43,231.89,1972.65,402.43,27.48,41.13,110.03
0,21,203.87,91.98,3,1889.81,3468.2,96.39,28.96,233.58,1862.57,563.65,25.42,41.65,73.37
1,36,150.75,61.98,4,1259.0,2529.67,69.91,21.0,184.74,1914.37,436.62,26.65,36.56,49.23
1,63,166.62,95.02,2,1625.67,2398.01,66.34,19.94,187.2,1984.78,364.1,28.88,36.26,94.97
1,48,181.98,71.54,1,1442.6,1911.29,53.31,16.0,172.65,1853.38,301.4,28.09,35.9,62.14
0,30,173.13,42.01,2,1288.72,1925.46,53.66,16.06,223.91,1707.21,320.25,27.6,40.15,34.17
0,17,182.22,93.7,3,1873.33,3375.67,93.76,28.18,253.72,2002.88,549.4,28.52,42.97,74.4
1,28,154.85,66.84,0,1360.81,1728.14,48.05,14.53,196.79,1898.34,272.91,30.3,33.71,53.69
0,13,156.87,55.7,3,1367.98,2624.76,73.2,21.97,253.49,1931.22,457.76,30.54,44.23,45.09
1,47,154.67,107.13,2,1738.92,2422.04,67.07,20.29,185.16,1835.96,363.87,24.1,37.08,93.43
1,62,184.41,50.63,4,1237.7,2415.48,66.81,20.16,211.45,1931.91,398.28,26.03,34.0,51.48
0,14,159.65,65.59,2,1449.39,2156.1,59.97,17.94,250.97,1930.32,360.14,29.35,43.82,53.23
1,63,207.17,49.21,0,1272.59,1687.33,46.72,14.03,194.2,1760.32,265.38,26.95,35.48,47.06
0,25,164.91,104.06,0,1920.51,2330.99,64.96,19.47,217.49,1775.38,362.69,24.52,42.07,83.02
0,62,167.31,119.57,3,1867.93,3242.02,89.81,27.0,238.69,2022.94,518.3,25.07,37.84,119.1
0,50,151.93,78.79,3,1526.17,2676.58,74.47,22.45,199.57,1912.01,452.98,27.49,38.44,75.83
0,54,183.39,107.46,4,1954.33,3492.77,96.6,29.05,239.52,1871.79,565.72,27.4,37.47,106.87
1,15,149.73,96.61,1,1834.57,2455.47,67.57,20.33,202.37,1878.45,383.17,26.45,36.93,77.35
